CMDLINE ./parallel_webparser 16 https://www.kabum.com.br/computadores/computador-gamer
MEM 1.726562 1540186161.4965
MEM 12.347656 1540186161.5969
MEM 12.839844 1540186161.6972
MEM 17.828125 1540186161.7976
MEM 29.125000 1540186161.8979
MEM 29.125000 1540186161.9985
MEM 29.898438 1540186162.0989
MEM 29.906250 1540186162.1993
MEM 30.945312 1540186162.2997
MEM 37.070312 1540186162.4001
MEM 41.703125 1540186162.5006
MEM 41.703125 1540186162.6010
MEM 41.960938 1540186162.7014
MEM 45.820312 1540186162.8018
MEM 51.488281 1540186162.9021
MEM 51.746094 1540186163.0025
MEM 51.746094 1540186163.1028
MEM 52.003906 1540186163.2033
MEM 54.835938 1540186163.3037
MEM 60.257812 1540186163.4041
MEM 62.582031 1540186163.5045
MEM 62.582031 1540186163.6050
MEM 62.839844 1540186163.7053
MEM 67.652344 1540186163.8057
MEM 75.894531 1540186163.9060
MEM 77.183594 1540186164.0066
MEM 78.343750 1540186164.1070
MEM 78.343750 1540186164.2076
MEM 79.402344 1540186164.3081
MEM 79.402344 1540186164.4086
MEM 79.660156 1540186164.5092
MEM 80.941406 1540186164.6096
MEM 80.941406 1540186164.7099
MEM 81.199219 1540186164.8104
MEM 81.199219 1540186164.9110
MEM 81.199219 1540186165.0116
MEM 81.199219 1540186165.1123
MEM 82.019531 1540186165.2127
