CMDLINE ./parallel_webparser mprof plot -o ./par_mem.jpg
MEM 1.921875 1540180156.6920
MEM 12.078125 1540180156.7926
MEM 12.078125 1540180156.8931
MEM 13.160156 1540180156.9936
MEM 21.867188 1540180157.0940
MEM 21.867188 1540180157.1945
MEM 22.656250 1540180157.2951
MEM 28.070312 1540180157.3954
MEM 30.289062 1540180157.4958
MEM 30.816406 1540180157.5962
MEM 33.648438 1540180157.6965
MEM 35.195312 1540180157.7969
MEM 38.800781 1540180157.8972
MEM 40.347656 1540180157.9976
MEM 43.957031 1540180158.0979
MEM 45.246094 1540180158.1984
MEM 45.246094 1540180158.2989
MEM 46.796875 1540180158.3993
MEM 46.796875 1540180158.4997
MEM 46.796875 1540180158.6001
MEM 49.628906 1540180158.7006
MEM 50.917969 1540180158.8009
MEM 53.496094 1540180158.9012
MEM 54.785156 1540180159.0017
MEM 56.847656 1540180159.1021
MEM 61.746094 1540180159.2025
MEM 61.746094 1540180159.3028
MEM 62.777344 1540180159.4032
MEM 68.707031 1540180159.5035
MEM 68.707031 1540180159.6040
MEM 71.320312 1540180159.7043
MEM 76.640625 1540180159.8047
MEM 77.890625 1540180159.9052
MEM 77.890625 1540180160.0057
MEM 77.890625 1540180160.1061
MEM 77.890625 1540180160.2066
MEM 77.890625 1540180160.3071
MEM 77.890625 1540180160.4077
MEM 77.890625 1540180160.5083
MEM 77.890625 1540180160.6088
MEM 77.890625 1540180160.7094
MEM 77.890625 1540180160.8101
MEM 77.890625 1540180160.9107
MEM 77.890625 1540180161.0114
MEM 77.890625 1540180161.1122
MEM 77.890625 1540180161.2127
