CMDLINE ./parallel_webparser 16 https://www.kabum.com.br/computadores/computador-gamer
MEM 1.792969 1540182569.0936
MEM 12.074219 1540182569.1940
MEM 12.699219 1540182569.2943
MEM 22.671875 1540182569.3983
MEM 28.859375 1540182569.4986
MEM 29.117188 1540182569.5990
MEM 29.906250 1540182569.6993
MEM 33.027344 1540182569.7997
MEM 38.960938 1540182569.9001
MEM 39.988281 1540182570.0006
MEM 44.875000 1540182570.1010
MEM 50.031250 1540182570.2014
MEM 50.031250 1540182570.3018
MEM 50.804688 1540182570.4022
MEM 55.187500 1540182570.5026
MEM 59.828125 1540182570.6030
MEM 62.144531 1540182570.7034
MEM 67.390625 1540182570.8038
MEM 74.097656 1540182570.9041
MEM 77.242188 1540182571.0045
MEM 78.082031 1540182571.1048
MEM 78.082031 1540182571.2053
MEM 78.082031 1540182571.3056
MEM 78.082031 1540182571.4059
MEM 79.390625 1540182571.5064
MEM 80.375000 1540182571.6069
MEM 80.375000 1540182571.7074
MEM 80.632812 1540182571.8079
MEM 80.632812 1540182571.9084
