CMDLINE ./parallel_webparser 16 https://www.kabum.com.br/computadores/computador-gamer
MEM 1.816406 1540186264.7489
MEM 12.183594 1540186264.8494
MEM 12.808594 1540186264.9500
MEM 28.921875 1540186265.0503
MEM 28.921875 1540186265.1508
MEM 28.921875 1540186265.2513
MEM 29.695312 1540186265.3518
MEM 30.992188 1540186265.4521
MEM 42.265625 1540186265.5525
MEM 42.265625 1540186265.6531
MEM 44.324219 1540186265.7534
MEM 46.398438 1540186265.8538
MEM 52.355469 1540186265.9543
MEM 52.355469 1540186266.0547
MEM 54.417969 1540186266.1551
MEM 61.890625 1540186266.2555
MEM 62.148438 1540186266.3559
MEM 63.437500 1540186266.4563
MEM 71.175781 1540186266.5566
MEM 72.523438 1540186266.6570
MEM 76.347656 1540186266.7575
MEM 77.597656 1540186266.8579
MEM 77.597656 1540186266.9584
MEM 77.597656 1540186267.0590
MEM 78.113281 1540186267.1596
MEM 78.113281 1540186267.2602
MEM 79.464844 1540186267.3607
MEM 80.687500 1540186267.4613
MEM 80.687500 1540186267.5620
MEM 80.945312 1540186267.6626
MEM 80.945312 1540186267.7632
MEM 80.945312 1540186267.8640
MEM 80.945312 1540186267.9647
MEM 80.945312 1540186268.0654
MEM 81.789062 1540186268.1657
MEM 83.070312 1540186268.2662
MEM 83.070312 1540186268.3668
MEM 83.070312 1540186268.4674
MEM 83.070312 1540186268.5681
MEM 83.070312 1540186268.6689
MEM 83.070312 1540186268.7694
MEM 84.300781 1540186268.8698
MEM 84.300781 1540186268.9705
MEM 84.300781 1540186269.0710
MEM 84.300781 1540186269.1717
